,volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_diff,BB_upper,BB_middle,BB_lower,BB_width,BB_position,ATR,ATR_percent,volume_sma,volume_ratio,OBV,ROC_5,ROC_10,ROC_20,volatility_20,volatility_60,price_vs_sma20,price_vs_sma50,price_vs_sma200,PE_ratio,forward_PE,earnings_yield,earnings_growth,dividend_yield,payout_ratio,price_to_book,price_to_sales,profit_margins,return_on_equity,sentiment_polarity,sentiment_subjectivity,sentiment_articles,sentiment_lag1,sentiment_lag3,sentiment_lag5,target_next_week
10,139172700.0,233.67843170166014,235.8484652709961,235.26160972595216,85.43922440932865,85.19802805410863,57.91936594372985,0.24119635522001204,0.16737773184551097,0.07381862337450107,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,2.2673481735090064,1.0479185392633117,90859965.0,0.9431527951521085,632620800.0,0.2876624305773401,1.5265196164302663,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.04997413616703228
11,216490200.0,233.67843170166014,235.8484652709961,235.26160972595216,85.40478999186281,85.1993149164562,57.91936594372985,0.20547507540661059,0.1749972005577309,0.030477874848879677,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,2.2673481735090064,1.0479185392633117,90859965.0,0.9431527951521085,416130600.0,0.20242600806383848,0.22882570328233154,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0356490657963805
12,344859600.0,233.67843170166014,235.8484652709961,235.26160972595216,85.12355450671144,85.07912561437641,57.91936594372985,0.04442889233503422,0.14888353891319156,-0.10445464657815734,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,2.2673481735090064,1.0479185392633117,90859965.0,0.9431527951521085,71271000.0,-2.5475533989944954,-1.767659218144113,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.02431585420992688
13,345942400.0,233.67843170166014,235.8484652709961,235.26160972595216,84.59896023051365,84.82983421415784,33.25206460159532,-0.23087398364418732,0.07293203440171579,-0.3038060180459031,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,1.1105817958206836,1.3591134760411203,90859965.0,0.9431527951521085,-274671400.0,-4.976922448371946,-4.361139271443271,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020703099433382333
14,186937500.0,233.67843170166014,235.8484652709961,235.26160972595216,84.21953880232165,84.63004804623989,36.15879683700322,-0.4105092439182414,-0.023756221262275654,-0.38675302265596573,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,1.0742415837951325,1.3079337581971298,90859965.0,0.9431527951521085,-87733900.0,-3.4054615264311305,-4.189520218696341,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.006468282351629773
15,211168800.0,233.67843170166014,235.8484652709961,235.26160972595216,83.84553486097889,84.41956398234018,33.41031635086401,-0.574029121361292,-0.13381080128207895,-0.4402183200792131,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,1.106308301349949,1.3526450821603484,90859965.0,0.9431527951521085,-298902700.0,-4.997413616703228,-4.724126867601697,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009788731238195236
16,271863600.0,233.67843170166014,235.8484652709961,235.26160972595216,83.58892200075617,84.25348896657655,35.58690446519951,-0.6645669658203843,-0.23996203418974005,-0.4246049316306443,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,1.169907543452856,1.4236339795715227,90859965.0,0.9431527951521085,-27039100.0,-3.5649065796380497,-3.3696968696545704,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,316104000.0,233.67843170166014,235.8484652709961,235.26160972595216,83.27439846878886,84.05282452779079,31.17308447099667,-0.7784260590019301,-0.3476548391521781,-0.430771219849752,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,1.23350639319282,1.5126784824653157,90859965.0,0.9431527951521085,-343143100.0,-2.431585420992688,-4.917192882945221,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,310677600.0,233.67843170166014,235.8484652709961,235.26160972595216,83.00826317250883,83.86702412150767,29.228092675228098,-0.8587609489988353,-0.4498760611215096,-0.4088848878773257,241.9988773417131,233.67843170166014,223.93359403050056,0.05271640245793026,0.6979095858075649,1.2859874095320905,1.577037211850446,90859965.0,0.9431527951521085,-343143100.0,-0.20703099433382333,-5.173649670673674,1.6517503284403379,0.12338674993858095,0.12704367599269828,0.008583606851928738,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,187865000.0,84.05592361450195,235.8484652709961,235.26160972595216,82.79183242564149,83.69920480271976,28.783616336473884,-0.9073723770782749,-0.5413753243128627,-0.36599705276541217,87.64585715153825,84.05592361450195,80.46599007746565,0.08541774053903656,0.1581468331782606,1.3422095257576743,1.6448351183718593,194735365.0,0.9647194796897831,-155278100.0,-0.6468282351629773,-4.03026227490354,1.6517503284403379,0.16126887395330106,0.12704367599269828,-0.02920032510602732,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006978339920269416
20,216327900.0,83.9455598449707,235.8484652709961,235.26160972595216,82.7606457382381,83.61697622159383,37.95223501718692,-0.8563304833557339,-0.604366356121437,-0.25196412723429695,87.57514077085897,83.9455598449707,80.31597891908244,0.08647463743386342,0.31314083979003565,1.352895788041393,1.6381041535716918,199604530.0,1.0837825173607032,61049800.0,0.9788731238195236,-4.067458831663718,-2.603029772189014,0.16803022356005368,0.12704367599269828,-0.016158578130352867,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.012648154233102837
