Date,open,high,low,close,volume,dividends,stock splits,capital gains,returns,log_returns,volatility
2010-01-04 00:00:00-05:00,84.0780985780434,84.8412860498673,83.43462421364933,84.79639434814453,118944600.0,0.0,0.0,0.0,0.0026470086238317148,0.0026435114664821236,0.16803022356005423
2010-01-05 00:00:00-05:00,84.74401138748014,85.05826468909152,84.43723622983082,85.0208511352539,111579900.0,0.0,0.0,0.0,0.0026470086238317148,0.0026435114664821236,0.16803022356005423
2010-01-06 00:00:00-05:00,84.93853147569733,85.29019827149394,84.87119394042013,85.08069610595703,116074400.0,0.0,0.0,0.0,0.0007038858104104762,0.0007036381989800628,0.16803022356005423
2010-01-07 00:00:00-05:00,84.92356498033823,85.5445933013371,84.68413313120084,85.4398422241211,131091100.0,0.0,0.0,0.0,0.004221240946557181,0.004212356502470216,0.16803022356005423
2010-01-08 00:00:00-05:00,85.21535830233005,85.7615651506607,85.04326972181128,85.72415161132812,126402800.0,0.0,0.0,0.0,0.003327597287237971,0.0033220730868688065,0.16803022356005423
2010-01-11 00:00:00-05:00,86.10576503065045,86.14317286886842,85.47725283842739,85.84388732910156,106375700.0,0.0,0.0,0.0,0.0013967559377703331,0.0013957813815680445,0.16803022356005423
2010-01-12 00:00:00-05:00,85.27519894668715,85.45477133732085,84.71403023101641,85.04325103759766,163333500.0,0.0,0.0,0.0,-0.009326654656661715,-0.009370420237066097,0.16803022356005423
2010-01-13 00:00:00-05:00,85.26026615785628,86.00101327593866,84.82629984519355,85.76158142089844,161822000.0,0.0,0.0,0.0,0.008446647729673629,0.008411174414496287,0.16803022356005423
2010-01-14 00:00:00-05:00,85.6643017286333,86.15064925135069,85.61192619286406,85.99352264404297,115718800.0,0.0,0.0,0.0,0.002704488645168812,0.002700838096183818,0.16803022356005423
2010-01-15 00:00:00-05:00,85.84389653821688,85.92619607452762,84.69910696262609,85.02832794189453,212283100.0,0.0,0.0,0.0,-0.011224039584280199,-0.011287504451555233,0.16803022356005423
2010-01-19 00:00:00-05:00,85.01338705689025,86.1432035008287,84.99093549576892,86.09082794189453,139172700.0,0.0,0.0,0.0,0.012495835514089837,0.012418406917594584,0.16803022356005423
2010-01-20 00:00:00-05:00,85.50720818055022,85.63440514395229,84.53451846755456,85.21540069580078,216490200.0,0.0,0.0,0.0,-0.01016864707915932,-0.010220700949819793,0.16803022356005423
2010-01-21 00:00:00-05:00,85.23782033052545,85.49969803007428,83.47200825855937,83.5767593383789,344859600.0,0.0,0.0,0.0,-0.019229403887584207,-0.01941669374345055,0.16803022356005423
2010-01-22 00:00:00-05:00,83.20265859458345,83.60670097811244,81.6239026122505,81.71369171142578,345942400.0,0.0,0.0,0.0,-0.02229169498436867,-0.022543910064908256,0.16803022356005423
2010-01-25 00:00:00-05:00,82.46194203537084,82.61159057928604,81.86336498523475,82.13272094726562,186937500.0,0.0,0.0,0.0,0.005128017435800825,0.005114913931962996,0.16803022356005423
2010-01-26 00:00:00-05:00,81.8109590312821,82.65645735092019,81.58649484589206,81.78851318359375,211168800.0,0.0,0.0,0.0,-0.004190872525614675,-0.0041996788445964805,0.16803022356005423
2010-01-27 00:00:00-05:00,81.68372004056977,82.36460751531904,81.05521379480453,82.17755126953125,271863600.0,0.0,0.0,0.0,0.0047566347741792026,0.00474535773336228,0.16803022356005423
2010-01-28 00:00:00-05:00,82.44692901340177,82.49182069454123,80.74097662804547,81.54451904296874,316104000.0,0.0,0.0,0.0,-0.011472099239674516,-0.011538411417921187,0.16803022356005423
2010-01-29 00:00:00-05:00,81.58649406920821,82.19185079985832,80.73882114225911,81.54451904296874,310677600.0,0.0,0.0,0.0,-0.010868262618233149,-0.010927753619622779,0.16803022356005423
2010-02-01 00:00:00-05:00,81.54062401703142,82.19185079985832,80.73882114225911,81.6014633178711,187865000.0,0.0,0.0,0.0,0.015550869469070472,0.01543119381083819,0.16803022356005423
2010-02-02 00:00:00-05:00,81.75111014915842,82.74624560908724,81.46678083903002,82.58911895751953,216327900.0,0.0,0.0,0.0,0.0121034059867422,0.012030745474067317,0.16803022356005423
2010-02-03 00:00:00-05:00,82.21495909358664,82.6638986502802,81.93811950326302,82.17755126953125,172730700.0,0.0,0.0,0.0,-0.004983316121824455,-0.004995774247361531,0.16785723714668424
2010-02-04 00:00:00-05:00,81.5416064793721,82.19185079985832,80.73882114225911,81.54451904296874,347414849.99999976,0.0,0.0,0.0,-0.030865339123601676,-0.031351707833963884,0.19688981515175355
2010-02-05 00:00:00-05:00,81.54062401703142,82.19185079985832,80.73882114225911,81.54451904296874,347414849.99999976,0.0,0.0,0.0,0.0020670158793414384,0.0020648825412753324,0.19595560320526206
2010-02-08 00:00:00-05:00,81.54062401703142,82.19185079985832,80.73882114225911,81.54451904296874,224166900.0,0.0,0.0,0.0,-0.007219680282500529,-0.007245868296377297,0.19477427580829085
2010-02-09 00:00:00-05:00,81.54062401703142,82.19185079985832,80.73882114225911,81.54451904296874,337820500.0,0.0,0.0,0.0,0.012560404522889534,0.01248217700708148,0.20264220164633764
2010-02-10 00:00:00-05:00,81.54062401703142,82.19185079985832,80.73882114225911,81.54451904296874,240511500.0,0.0,0.0,0.0,-0.0019584955665191695,-0.001960415926715474,0.2014206132814258
2010-02-11 00:00:00-05:00,81.54062401703142,82.19185079985832,80.73882114225911,81.54451904296874,223591600.0,0.0,0.0,0.0,0.010466315121462344,0.010411922443438174,0.20305494992739118
2010-02-12 00:00:00-05:00,81.54062401703142,82.19185079985832,80.73882114225911,81.54451904296874,304622100.0,0.0,0.0,0.0,-0.0008325742187721419,-0.0008329210011817803,0.20216204357314582
2010-02-16 00:00:00-05:00,81.54062401703142,82.19256526667307,80.73882114225911,82.11026000976562,159317500.0,0.0,0.0,0.0,0.015735259183714545,0.01561274353202181,0.21012435731486603
2010-02-17 00:00:00-05:00,82.50679912656365,82.61155591760517,82.11024064146352,82.49932098388672,168845100.0,0.0,0.0,0.0,0.004738274779239715,0.004727084489819624,0.204932570495179
2010-02-18 00:00:00-05:00,82.36465119109374,83.15776826708161,82.33472149087635,82.98567962646484,193708600.0,0.0,0.0,0.0,0.0058953047949705795,0.005877995481460716,0.20442296389306797
2010-02-19 00:00:00-05:00,82.76870875117794,83.47952070897276,82.5741685183627,83.15778350830078,222684900.0,0.0,0.0,0.0,0.0020738985643138363,0.0020717510053866353,0.19324686592407148
2010-02-22 00:00:00-05:00,83.46450628629415,83.4869521243462,82.92578333902868,83.17269897460938,132346900.0,0.0,0.0,0.0,0.00017936344235414126,0.00017934735865510437,0.17471889821252856
2010-02-23 00:00:00-05:00,82.94823630662314,83.20263010441737,81.94561168892308,82.16259765625,207497000.0,0.0,0.0,0.0,-0.012144625950730958,-0.012218974490464761,0.1799122989964005
2010-02-24 00:00:00-05:00,82.40953390034475,83.05300811358092,82.20003173017597,82.91832733154297,176350700.0,0.0,0.0,0.0,0.009197976900082505,0.009155933125683873,0.18196276879663212
2010-02-25 00:00:00-05:00,81.73611385606846,82.86593543189599,81.5116497359834,82.80607604980469,259634700.0,0.0,0.0,0.0,-0.0013537571891609756,-0.0013546743462567001,0.18146987209885512
2010-02-26 00:00:00-05:00,82.88094347325823,83.14282698828846,82.38711756788895,82.8584976196289,173589300.0,0.0,0.0,0.0,0.0006330642909910811,0.0006328639903238254,0.1759303644130132
2010-03-01 00:00:00-05:00,83.20264821013885,83.80123071291916,83.1802023652731,83.71892547607422,147709700.0,0.0,0.0,0.0,0.010384304340095518,0.010330757828278544,0.17298644206489613
2010-03-02 00:00:00-05:00,84.07809224688397,84.35493199800459,83.80124678725643,83.95088958740234,160992400.0,0.0,0.0,0.0,0.0027707487883896764,0.002766917339655075,0.16560849065576322
2010-03-03 00:00:00-05:00,84.16784707071392,84.52699766105123,83.8161803303954,84.02568817138672,150785000.0,0.0,0.0,0.0,0.0008909802427585767,0.0008905835554716205,0.16077406022593987
2010-03-04 00:00:00-05:00,84.13792571012254,84.39980911016605,83.823672480277,84.28009033203125,135770400.0,0.0,0.0,0.0,0.003027671253648334,0.003023097087426921,0.1593869520650275
2010-03-05 00:00:00-05:00,84.82631256734632,85.55208638379925,84.62428851993153,85.48474884033203,176118800.0,0.0,0.0,0.0,0.014293512305870726,0.01419232315128909,0.11204517534916775
2010-03-08 00:00:00-05:00,85.49222431074335,85.68675877846967,85.35005967713059,85.49970245361328,114631200.0,0.0,0.0,0.0,0.0001749272646185407,0.0001749119666285849,0.11258186685378242
2010-03-09 00:00:00-05:00,85.24531008900948,86.03842709360772,85.20041839697745,85.6418685913086,154556700.0,0.0,0.0,0.0,0.0016627676309450834,0.0016613867633438776,0.10558774834844364
2010-03-10 00:00:00-05:00,85.67929264601051,86.25542369558681,85.60447124728078,86.02347564697266,186088800.0,0.0,0.0,0.0,0.004455846911574524,0.004445949017167824,0.10059219484947186
2010-03-11 00:00:00-05:00,85.82142996512752,86.40505042857066,85.55955228130998,86.38259887695312,160791100.0,0.0,0.0,0.0,0.004174711929267438,0.0041660219963371575,0.09850045027848117
2010-03-12 00:00:00-05:00,86.75672739636308,86.77169510018658,86.15066668715922,86.39009857177734,162074800.0,0.0,0.0,0.0,8.681950904132485e-05,8.681574044587325e-05,0.09607386601668441
2010-03-15 00:00:00-04:00,86.24043277379634,86.47238074461406,85.74660143250131,86.41252136230469,146816800.0,0.0,0.0,0.0,0.000259552783224537,0.0002595191052282496,0.09552712043633536
2010-03-16 00:00:00-04:00,86.65195905344602,87.18319826329561,86.41252721649262,87.10089874267578,168673000.0,0.0,0.0,0.0,0.0079661763077703,0.007934613835958995,0.08564426045311353
2010-03-17 00:00:00-04:00,87.3627936206281,87.90151678695261,87.10839403274979,87.6171875,177468100.0,0.0,0.0,0.0,0.005927479105003242,0.005909980714248501,0.08607316762702805
2010-03-18 00:00:00-04:00,87.62469459090569,87.74440771044569,87.2206521090059,87.57231903076172,196509100.0,0.0,0.0,0.0,-0.000512096661836825,-0.0005122278281141439,0.08624680852284945
2010-03-19 00:00:00-04:00,87.12903594970703,88.12076053066193,86.79094450700863,87.12903594970703,226641100.0,0.48,0.0,0.0,-0.00506190867115186,-0.005074763529276335,0.09055399856928396
2010-03-22 00:00:00-04:00,86.63316939282679,87.75262044666913,86.58057815574804,87.59484100341797,184477800.0,0.0,0.0,0.0,0.005346151815335265,0.005331911875758168,0.09076784359444487
2010-03-23 00:00:00-04:00,87.72254897920718,88.28602885699651,87.43704883930513,88.21089935302734,182941600.0,0.0,0.0,0.0,0.007033043756370816,0.00700842725602088,0.07326322093314343
2010-03-24 00:00:00-04:00,87.88031205198999,88.22591231415304,86.83599659640667,87.78263854980469,196072600.0,0.0,0.0,0.0,-0.004854964708031373,-0.0048667883335690035,0.07587537678399964
2010-03-25 00:00:00-04:00,88.37616963912006,88.78187578236779,87.53471014083999,87.639892578125,223396300.0,0.0,0.0,0.0,-0.001626129882148608,-0.0016274534664199839,0.07608212721073501
2010-03-26 00:00:00-04:00,87.80520565474623,88.21842085141644,87.2417256967295,87.58732604980469,205808500.0,0.0,0.0,0.0,-0.0005998013778194533,-0.0005999813306267627,0.07668243769233941
2010-03-29 00:00:00-04:00,88.03058290574796,88.30105370945982,87.669958988808,88.14328002929688,134513500.0,0.0,0.0,0.0,0.006347424959360692,0.00632736489928783,0.07261063797517894
2010-03-30 00:00:00-04:00,88.24845332195432,88.52643876691637,87.8352382211879,88.20337677001953,145772500.0,0.0,0.0,0.0,0.0006818074015702003,0.0006815750764984202,0.07291891851005684
2010-03-31 00:00:00-04:00,87.86531018241483,88.2935547424534,87.60986867348632,87.90287780761719,161078700.0,0.0,0.0,0.0,-0.003406887280357318,-0.003412703935711507,0.07570661826170208
2010-04-01 00:00:00-04:00,88.50392150878906,88.84200719261474,87.97800343926463,88.50392150878906,161215200.0,0.0,0.0,0.0,0.006837588440361531,0.006814318147423586,0.07740206900496185
2010-04-05 00:00:00-04:00,88.84199078369672,89.28525885315375,88.59405827094268,89.22515869140625,105847600.0,0.0,0.0,0.0,0.008149211586579996,0.00811618606184605,0.0673643390767081
2010-04-06 00:00:00-04:00,88.96968913713559,89.5932747310725,88.87202138334305,89.43550109863281,110384200.0,0.0,0.0,0.0,0.0023574338259688687,0.002354659438281695,0.06695899378653745
2010-04-07 00:00:00-04:00,89.25522118926105,89.67595102658231,88.51142357140708,88.92464447021484,184576300.0,0.0,0.0,0.0,-0.005712011697173502,-0.005728387625424328,0.07270391119458033
2010-04-08 00:00:00-04:00,88.61660252246858,89.38293838955262,88.35364638455304,89.23267364501953,158704000.0,0.0,0.0,0.0,0.0034639348477558674,0.0034579492439528537,0.07232433051160785
2010-04-09 00:00:00-04:00,89.42050540093287,89.85626458702924,89.25522277049576,89.8187026977539,133006500.0,0.0,0.0,0.0,0.006567426804509724,0.00654595521455353,0.07383052359983251
2010-04-12 00:00:00-04:00,89.93138809141738,90.19434995885366,89.82620563724839,89.96144104003906,110279000.0,0.0,0.0,0.0,0.0015891828538816544,0.0015879214390458374,0.07351622400842814
2010-04-13 00:00:00-04:00,89.87128668469558,90.1868340428435,89.405474585515,90.02906036376953,125043600.0,0.0,0.0,0.0,0.000751647849886794,0.0007513655041158768,0.07337899081003993
2010-04-14 00:00:00-04:00,90.35963590543388,91.05084228515625,90.21689155924211,91.05084228515625,161609000.0,0.0,0.0,0.0,0.0113494677969328,0.011285545786476362,0.07783675754771281
2010-04-15 00:00:00-04:00,90.90056707270159,91.33632619557918,90.8705141264328,91.12596130371094,144615300.0,0.0,0.0,0.0,0.0008250227748516359,0.0008246826306337515,0.07672249098969737
2010-04-16 00:00:00-04:00,90.8028780058845,91.12593993750941,89.2176212869822,89.67591857910156,347414849.99999976,0.0,0.0,0.0,-0.01591250949635059,-0.016040472768955368,0.0994548033877994
2010-04-19 00:00:00-04:00,89.4129886922404,90.10418930059454,89.00728249202896,90.01403045654297,217947800.0,0.0,0.0,0.0,0.0037703754006508383,0.0037632853511638136,0.0969825692477424
2010-04-20 00:00:00-04:00,90.57751426634714,90.89306736821733,90.05911665358738,90.81793212890625,157708000.0,0.0,0.0,0.0,0.008930848538677427,0.00889120437338823,0.09959515284786861
2010-04-21 00:00:00-04:00,90.87054571913784,91.08091641615846,90.14929195397046,90.65267181396484,192910100.0,0.0,0.0,0.0,-0.0018196881504286555,-0.0018213457941460493,0.09840810432421948
2010-04-22 00:00:00-04:00,90.01403832933038,91.03581572322632,89.49564069373167,90.9231185913086,115360300.0,0.0,0.0,0.0,0.0029833293595444843,0.0029788880635506633,0.09571298165472347
2010-04-23 00:00:00-04:00,90.86299917106494,91.55419969342941,90.63009028591048,91.51663208007812,177335500.0,0.0,0.0,0.0,0.006527641132035189,0.006506428345591007,0.0962431558270239
2010-04-26 00:00:00-04:00,91.54669664915802,91.74955261579316,91.08089028372603,91.1710433959961,143457300.0,0.0,0.0,0.0,-0.0037762390969505732,-0.003783387088500235,0.09810424514722886
2010-04-27 00:00:00-04:00,90.64511152760112,91.16350900706449,88.84197515604423,89.01477813720703,347414849.99999976,0.0,0.0,0.0,-0.02365076869224203,-0.023934937608115936,0.13237727688037784
2010-04-28 00:00:00-04:00,89.44302175134037,89.9163426803306,88.85699799333644,89.69094848632812,300674100.0,0.0,0.0,0.0,0.007596158337650927,0.0075674528031138095,0.13473984295281227
2010-04-29 00:00:00-04:00,90.23192285104125,90.99074413325276,90.2093845698295,90.80291748046875,193775000.0,0.0,0.0,0.0,0.012397783866787027,0.0123215606966959,0.13967342203738445
2010-04-30 00:00:00-04:00,90.81793009760044,90.9156036137146,89.2401875515945,89.26272583007812,270000900.0,0.0,0.0,0.0,-0.016961918109315244,-0.017107419106538693,0.15289750930342053
2010-05-03 00:00:00-04:00,89.69096295822071,90.66766364714157,89.5557275664011,90.41973114013672,182747900.0,0.0,0.0,0.0,0.012961796755580623,0.012878511579659356,0.15700203157736511
2010-05-04 00:00:00-04:00,89.41300726449231,89.42803087561464,87.84277336351505,88.2935562133789,347414849.99999976,0.0,0.0,0.0,-0.023514501756951356,-0.023795379525243063,0.17875754378934788
